"","logFC","logCPM","F","PValue","FDR","geneName","fullGeneName"
"ENSG00000125657",1.59008640667225,1.50914785586674,69.5776878455229,4.31834316507001e-08,1.45228000758104e-06,"TNFSF9","tumor necrosis factor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]"
"ENSG00000143507",1.94222431679856,0.99451454675993,69.0794853448569,4.57839879284963e-08,1.51623054170325e-06,"DUSP10","dual specificity phosphatase 10 [Source:HGNC Symbol;Acc:HGNC:3065]"
"ENSG00000205869",2.79581663228557,-0.0741722233064163,68.3879232176065,4.96826394154788e-08,1.63701152403154e-06,"KRTAP5-1","keratin associated protein 5-1 [Source:HGNC Symbol;Acc:HGNC:23596]"
"ENSG00000141579",1.3072392215988,1.94157515888081,63.3756879203561,9.16440730949262e-08,2.7998770219025e-06,"ZNF750","zinc finger protein 750 [Source:HGNC Symbol;Acc:HGNC:25843]"
"ENSG00000171522",2.71010582062667,0.358835902619029,61.776867551282,1.1228404870445e-07,3.34411188532818e-06,"PTGER4","prostaglandin E receptor 4 [Source:HGNC Symbol;Acc:HGNC:9596]"
"ENSG00000144063",1.72288428210818,1.04164825952446,60.3022121929088,1.35904844382188e-07,3.9570504466089e-06,"MALL","mal, T-cell differentiation protein like [Source:HGNC Symbol;Acc:HGNC:6818]"
"ENSG00000172061",1.55523737988866,1.06806530529163,58.1654201443011,1.80362358704239e-07,4.99450233730994e-06,"LRRC15","leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]"
"ENSG00000258947",1.35953072325079,1.40517238427204,56.9878819568833,2.11512080180646e-07,5.77113149591426e-06,"TUBB3","tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]"
"ENSG00000139278",1.75423022798322,0.831896111465738,55.8160484535746,2.4846026201572e-07,6.68121964903841e-06,"GLIPR1","GLI pathogenesis related 1 [Source:HGNC Symbol;Acc:HGNC:17001]"
"ENSG00000160678",1.02981316880724,2.01576320078338,50.4343917246294,5.38326069329466e-07,1.31697627675244e-05,"S100A1","S100 calcium binding protein A1 [Source:HGNC Symbol;Acc:HGNC:10486]"
"ENSG00000168646",1.13932023907626,2.49562655912799,48.4183124695668,7.30397847318314e-07,1.70666570607681e-05,"AXIN2","axin 2 [Source:HGNC Symbol;Acc:HGNC:904]"
"ENSG00000124882",1.62982828421231,0.526198464264099,47.7218702701572,8.13308158710132e-07,1.8801431057926e-05,"EREG","epiregulin [Source:HGNC Symbol;Acc:HGNC:3443]"
"ENSG00000185304",1.3054150745395,1.12368227049363,46.6763088042946,9.57809280943764e-07,2.16421663046581e-05,"RGPD2","RANBP2-like and GRIP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:32415]"
"ENSG00000221995",1.17010884345503,1.83194341335584,45.4402996895633,1.16602660249691e-06,2.58092452916622e-05,"TIAF1","TGFB1-induced anti-apoptotic factor 1 [Source:HGNC Symbol;Acc:HGNC:11803]"
"ENSG00000117228",1.9439309389061,0.424107176962495,44.5271512519745,1.3516956065136e-06,2.92231201308547e-05,"GBP1","guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]"
"ENSG00000241839",1.03952573872239,2.08948760225543,42.6587551772596,1.84118063314786e-06,3.82184464759481e-05,"PLEKHO2","pleckstrin homology domain containing O2 [Source:HGNC Symbol;Acc:HGNC:30026]"
"ENSG00000150782",1.27740176529977,1.15863480183017,41.2252170479626,2.34885949051656e-06,4.65302987352711e-05,"IL18","interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]"
"ENSG00000135114",1.07211111387767,1.75384030195652,39.5496018928909,3.1456574651689e-06,6.05632128833924e-05,"OASL","2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090]"
"ENSG00000171722",1.2035587031349,1.25747537164574,39.3276108268904,3.27181724702283e-06,6.28063443510356e-05,"C1orf111","chromosome 1 open reading frame 111 [Source:HGNC Symbol;Acc:HGNC:27648]"
"ENSG00000171431",1.05834512773767,1.36211000539451,35.9664693275443,6.04804038507865e-06,0.000102761417247779,"KRT20","keratin 20 [Source:HGNC Symbol;Acc:HGNC:20412]"
"ENSG00000225828",1.03572818612333,2.03413251103421,34.5803892703704,7.87840666848998e-06,0.000130123683744159,"FAM229A","family with sequence similarity 229 member A [Source:HGNC Symbol;Acc:HGNC:44652]"
"ENSG00000130775",2.14298204333995,-0.337026390987579,33.7404163710873,9.27854264970146e-06,0.000149086706896129,"THEMIS2","thymocyte selection associated family member 2 [Source:HGNC Symbol;Acc:HGNC:16839]"
"ENSG00000129749",1.55948407249979,0.761596609643529,32.947054014729,1.08549723459791e-05,0.000169194568961578,"CHRNA10","cholinergic receptor nicotinic alpha 10 subunit [Source:HGNC Symbol;Acc:HGNC:13800]"
"ENSG00000023445",2.66725405905602,-0.676730745600761,32.6204343029997,1.15874787522367e-05,0.000178474598769657,"BIRC3","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]"
"ENSG00000138311",1.04472027050771,1.77203393052196,32.4316059338845,1.20355820855234e-05,0.000184938725906833,"ZNF365","zinc finger protein 365 [Source:HGNC Symbol;Acc:HGNC:18194]"
"ENSG00000117525",1.17378388001234,1.5153877220929,31.738333890973,1.38513127853102e-05,0.00020937843890919,"F3","coagulation factor III, tissue factor [Source:HGNC Symbol;Acc:HGNC:3541]"
"ENSG00000185291",1.11336469482874,0.896935594059718,30.8537820773566,1.66180284959901e-05,0.000242470449411784,"IL3RA","interleukin 3 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6012]"
"ENSG00000089692",1.91471837009745,-0.244171991734369,30.3892901664755,1.83095158457499e-05,0.000263604368066852,"LAG3","lymphocyte activating 3 [Source:HGNC Symbol;Acc:HGNC:6476]"
"ENSG00000198535",1.4600040613618,0.186820314593203,28.1394128666042,2.96752416740382e-05,0.000399817050090691,"C2CD4A","C2 calcium dependent domain containing 4A [Source:HGNC Symbol;Acc:HGNC:33627]"
"ENSG00000179148",1.3181205835443,0.628577155063961,27.4153982926646,3.48363776422881e-05,0.000457513072668395,"ALOXE3","arachidonate lipoxygenase 3 [Source:HGNC Symbol;Acc:HGNC:13743]"
"ENSG00000019549",1.81535901219583,-0.0968582278813285,26.9760328022171,3.84440979732212e-05,0.000499351232656162,"SNAI2","snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]"
"ENSG00000152433",1.26233636112349,0.540807942635659,26.8132059001068,3.98836547462047e-05,0.000513437949081952,"ZNF547","zinc finger protein 547 [Source:HGNC Symbol;Acc:HGNC:26432]"
"ENSG00000182324",1.27267330639959,0.423766695850469,25.957901371315,4.84854623490903e-05,0.000602135775260887,"KCNJ14","potassium voltage-gated channel subfamily J member 14 [Source:HGNC Symbol;Acc:HGNC:6260]"
"ENSG00000181016",1.02764938057504,1.61562723985472,24.4193196515865,6.95635998083639e-05,0.000817859305786681,"LSMEM1","leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036]"
"ENSG00000004799",1.3490779038561,0.118473162691998,24.0390119699503,7.6208128756441e-05,0.000883213531402564,"PDK4","pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]"
"ENSG00000180353",2.16852057550635,-1.02952701065487,24.0215664367408,7.65292112360624e-05,0.000883786765073072,"HCLS1","hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844]"
"ENSG00000105219",1.41122940484329,0.251929566700226,23.5572632047237,8.56450186642893e-05,0.000971813354765235,"CNTD2","cyclin N-terminal domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25805]"
"ENSG00000205085",3.08069693932648,-1.16919540185952,23.2179737335049,9.30596743361595e-05,0.00103963232745504,"FAM71F2","family with sequence similarity 71 member F2 [Source:HGNC Symbol;Acc:HGNC:27998]"
"ENSG00000125787",2.10051893580914,-1.07494118883514,22.1029105139799,0.000122852321217022,0.001309519214283,"GNRH2","gonadotropin releasing hormone 2 [Source:HGNC Symbol;Acc:HGNC:4420]"
"ENSG00000053438",1.03356307165463,1.08728001318175,21.7722548104975,0.000133596269918916,0.00140335387650903,"NNAT","neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]"
"ENSG00000138347",1.64421510028446,-0.67697522432262,20.7547839128049,0.00017368384869731,0.00174275027851386,"MYPN","myopalladin [Source:HGNC Symbol;Acc:HGNC:23246]"
"ENSG00000162461",1.35518435417704,-0.0979844717191381,20.5624725366564,0.000182656546702559,0.00181298229631264,"SLC25A34","solute carrier family 25 member 34 [Source:HGNC Symbol;Acc:HGNC:27653]"
"ENSG00000147509",1.99504310668146,-0.747888260772901,20.2151208982833,0.000200182023515416,0.001958924087258,"RGS20","regulator of G-protein signaling 20 [Source:HGNC Symbol;Acc:HGNC:14600]"
"ENSG00000168874",1.72554611199054,-0.625469317758515,19.6300448166605,0.000234030447045886,0.00223306911165851,"ATOH8","atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]"
"ENSG00000126500",1.10127360295869,0.415407613147875,18.856161858659,0.000288840199061866,0.00263992639802681,"FLRT1","fibronectin leucine rich transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3760]"
"ENSG00000187242",1.17664835636211,0.138137114347566,17.2759071645399,0.000450213180946235,0.00380524801535562,"KRT12","keratin 12 [Source:HGNC Symbol;Acc:HGNC:6414]"
"ENSG00000171873",1.80499205709761,-0.96467119311774,17.2755759352585,0.000450256007963708,0.00380524801535562,"ADRA1D","adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280]"
"ENSG00000139178",2.74529816544175,-1.62587714250747,17.1092557698186,0.000472337737955616,0.00395336055272819,"C1RL","complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265]"
"ENSG00000142178",2.14483244283325,-1.43747306910473,16.9947910825468,0.000488225992640474,0.00406023085892382,"SIK1","salt inducible kinase 1 [Source:HGNC Symbol;Acc:HGNC:11142]"
"ENSG00000186086",1.04363211024455,0.251837524360097,16.7128792964123,0.000529922275369787,0.00432952819456232,"NBPF6","neuroblastoma breakpoint family member 6 [Source:HGNC Symbol;Acc:HGNC:31988]"
"ENSG00000171790",1.20281195026682,0.0569191717402328,16.3852025727468,0.000583380291231885,0.00466668376790595,"SLFNL1","schlafen like 1 [Source:HGNC Symbol;Acc:HGNC:26313]"
"ENSG00000187726",1.79199978392082,-0.881855606115995,16.0308434836113,0.000647959267812882,0.00509250596049798,"DNAJB13","DnaJ heat shock protein family (Hsp40) member B13 [Source:HGNC Symbol;Acc:HGNC:30718]"
"ENSG00000165029",1.976865925938,-1.27071879789814,15.8136209575048,0.000691413317022755,0.00536917918917133,"ABCA1","ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]"
"ENSG00000129951",1.53340110639021,-0.748403268255423,15.7334761523346,0.000708247720229219,0.0054737791441706,"PLPPR3","phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497]"
"ENSG00000172738",1.93698317253639,-1.297310850758,15.5762533003468,0.000742598558994451,0.00570875383656987,"TMEM217","transmembrane protein 217 [Source:HGNC Symbol;Acc:HGNC:21238]"
"ENSG00000114757",1.19529510731816,0.0876801462365835,15.4162491789927,0.000779449791583259,0.00592554850318699,"PEX5L","peroxisomal biogenesis factor 5 like [Source:HGNC Symbol;Acc:HGNC:30024]"
"ENSG00000185668",2.00726145314958,-1.37981405121814,14.9381993393177,0.000902093934559111,0.00671667766492382,"POU3F1","POU class 3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9214]"
"ENSG00000250423",1.09222426957665,0.251438092497811,14.660015847254,0.000983146669245328,0.00720698854192527,"KIAA1210","KIAA1210 [Source:HGNC Symbol;Acc:HGNC:29218]"
"ENSG00000179133",1.00634345146762,0.305571098125418,14.3663600388342,0.0010775064717803,0.00777369552672986,"C10orf67","chromosome 10 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:28716]"
"ENSG00000165917",1.69963983239959,-1.21928248467943,12.3811414096814,0.00204983384058788,0.0129382092314507,"RAPSN","receptor associated protein of the synapse [Source:HGNC Symbol;Acc:HGNC:9863]"
"ENSG00000169548",1.70021589606727,-1.32420546785633,12.0332342781346,0.00230475578206094,0.0141692945222121,"ZNF280A","zinc finger protein 280A [Source:HGNC Symbol;Acc:HGNC:18597]"
"ENSG00000253958",1.01563886819703,0.00319879291155148,11.7254050737675,0.00255969775522578,0.0153664512381289,"CLDN23","claudin 23 [Source:HGNC Symbol;Acc:HGNC:17591]"
"ENSG00000184270",1.61500488066927,-1.27100072150222,11.6580205016104,0.00261956614422242,0.0156177981525675,"HIST2H2AB","histone cluster 2 H2A family member b [Source:HGNC Symbol;Acc:HGNC:20508]"
"ENSG00000100342",1.40499685504943,-1.12150466353301,11.0634424256063,0.00322026150888637,0.0184146324860088,"APOL1","apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]"
"ENSG00000167614",1.20319516410823,-0.497861769560286,10.9399932204219,0.00336320038230336,0.0190644830033442,"TTYH1","tweety family member 1 [Source:HGNC Symbol;Acc:HGNC:13476]"
"ENSG00000165023",1.15254695316227,-0.576056022066543,9.7040502939257,0.00525442618533946,0.0270515651907409,"DIRAS2","DIRAS family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:19323]"
"ENSG00000173110",1.20339164282814,-0.451773826596286,9.28094159013344,0.00615234931260376,0.030679243794459,"HSPA6","heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]"
"ENSG00000184697",1.02696015300003,-0.296986379039754,9.24422469413074,0.00623795282349974,0.0310310274467837,"CLDN6","claudin 6 [Source:HGNC Symbol;Acc:HGNC:2048]"
"ENSG00000105131",1.31963698493234,-1.16946586529382,9.02801171092033,0.00676961617003614,0.0330489848918283,"EPHX3","epoxide hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:23760]"
"ENSG00000159713",1.0402721090635,-0.592629550998718,8.70787216980516,0.00765153100316712,0.0362389650677657,"TPPP3","tubulin polymerization promoting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:24162]"
"ENSG00000119714",1.15743634137434,-0.730144702234772,8.67790721562597,0.00774039340371958,0.0365969141710339,"GPR68","G protein-coupled receptor 68 [Source:HGNC Symbol;Acc:HGNC:4519]"
"ENSG00000140511",1.32056328413956,-0.9434631121107,7.94562549130946,0.0103119776978526,0.0457587418130077,"HAPLN3","hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]"
"ENSG00000134531",1.20458304725705,-0.882291939947041,7.84646568247561,0.0107280640062172,0.0472346931802833,"EMP1","epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]"
"ENSG00000145362",1.21204249716915,-1.00771404877415,7.78746863848558,0.0109844642068252,0.0481356234517946,"ANK2","ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]"
