"","logFC","logCPM","F","PValue","FDR","geneName","fullGeneName"
"ENSG00000174749",-0.0751843941989707,6.56329192369209,2.67321959796775,0.118691624439674,0.400461445608926,"C4orf32","chromosome 4 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:26813]"
"ENSG00000189195",-0.521237339446976,-0.244276232455825,2.67305814216346,0.118702049495072,0.400461445608926,"",""
"ENSG00000105229",-0.0935992169761976,5.56020837572443,2.67245533268393,0.118740981999394,0.400488794947073,"PIAS4","protein inhibitor of activated STAT 4 [Source:HGNC Symbol;Acc:HGNC:17002]"
"ENSG00000156170",-0.100018808292879,4.74364591228615,2.67029149923269,0.11888085875035,0.400717979813934,"NDUFAF6","NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:28625]"
"ENSG00000127483",-0.0766201651102916,8.19515403852633,2.66829669743222,0.119009982732699,0.400837144004693,"HP1BP3","heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973]"
"ENSG00000069974",-0.0929606256918943,5.5461820181807,2.66799726108017,0.119029379739078,0.400837144004693,"RAB27A","RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]"
"ENSG00000068796",-0.0824339322187936,5.89375961366118,2.66540905311234,0.119197196800541,0.401194295552496,"KIF2A","kinesin family member 2A [Source:HGNC Symbol;Acc:HGNC:6318]"
"ENSG00000165792",-0.0885394606183596,5.73281995040254,2.66397837444584,0.119290081709233,0.401195118189583,"METTL17","methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]"
"ENSG00000171475",-0.0906978610289402,5.55027742390881,2.66285093089322,0.119363340258692,0.401233768859231,"WIPF2","WAS/WASL interacting protein family member 2 [Source:HGNC Symbol;Acc:HGNC:30923]"
"ENSG00000144029",-0.0806447619372275,6.26347829322286,2.6619846498665,0.119419665528535,0.401319269153319,"MRPS5","mitochondrial ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:14498]"
"ENSG00000168438",-0.0893878827218924,5.37511474717934,2.65793359089494,0.11968348470445,0.401686342877863,"CDC40","cell division cycle 40 [Source:HGNC Symbol;Acc:HGNC:17350]"
"ENSG00000146856",-0.575829735601031,-0.711482636815128,2.65385240973838,0.11994996834775,0.402165158393282,"AGBL3","ATP/GTP binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:27981]"
"ENSG00000123415",-0.0850092956003847,5.54354448750244,2.64823461320416,0.120317944388032,0.403095001387057,"SMUG1","single-strand-selective monofunctional uracil-DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:17148]"
"ENSG00000158122",-0.12199986516751,4.03625046333482,2.64819745254882,0.120320382957128,0.403095001387057,"AAED1","AhpC/TSA antioxidant enzyme domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16881]"
"ENSG00000143554",-0.11788512221245,5.18297663800943,2.64675218750376,0.120415270365796,0.403204946544439,"SLC27A3","solute carrier family 27 member 3 [Source:HGNC Symbol;Acc:HGNC:10997]"
"ENSG00000061987",-0.0727787715467236,6.77234885556673,2.64593313061378,0.120469084329378,0.403281201650934,"MON2","MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]"
"ENSG00000058673",-0.0687122842593077,8.26880842473323,2.64354355513751,0.120626249035258,0.403703304344688,"ZC3H11A","zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:HGNC:29093]"
"ENSG00000114491",-0.0929118982430437,6.05339907955807,2.63822613334337,0.120976859484343,0.404506285130955,"UMPS","uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]"
"ENSG00000168159",-0.099159674803221,5.98120088208223,2.637367407702,0.121033594509385,0.404506285130955,"RNF187","ring finger protein 187 [Source:HGNC Symbol;Acc:HGNC:27146]"
"ENSG00000095539",-0.257408263350514,1.67906970931123,2.63735851799759,0.121034182008002,0.404506285130955,"SEMA4G","semaphorin 4G [Source:HGNC Symbol;Acc:HGNC:10735]"
"ENSG00000242114",-0.356016127023953,0.817050154970398,2.63707396410752,0.121052989269485,0.404506285130955,"MTFP1","mitochondrial fission process 1 [Source:HGNC Symbol;Acc:HGNC:26945]"
"ENSG00000062370",-0.309756387532762,1.12038691556979,2.63391631506681,0.121261924625445,0.404996124610227,"ZNF112","zinc finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12892]"
"ENSG00000129317",-0.107897235537208,4.90707808530515,2.63113495377562,0.121446318253071,0.405426828124163,"PUS7L","pseudouridylate synthase 7 like [Source:HGNC Symbol;Acc:HGNC:25276]"
"ENSG00000133131",-0.0834952188334274,6.13419497943514,2.63088592788827,0.121462844030614,0.405426828124163,"MORC4","MORC family CW-type zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:23485]"
"ENSG00000204540",-0.612790182380209,-0.973457338613338,2.63055963592225,0.121484501376799,0.405426828124163,"PSORS1C1","psoriasis susceptibility 1 candidate 1 [Source:HGNC Symbol;Acc:HGNC:17202]"
"ENSG00000263513",-0.499929198933366,-0.258339040164618,2.62931647248207,0.121567057504873,0.40552204657188,"FAM72C","family with sequence similarity 72 member C [Source:HGNC Symbol;Acc:HGNC:30602]"
"ENSG00000145861",-0.663621585619887,-1.1726927929063,2.62881780447187,0.121600191914274,0.40552204657188,"C1QTNF2","C1q and TNF related 2 [Source:HGNC Symbol;Acc:HGNC:14325]"
"ENSG00000005194",-0.085652361343239,6.28951140639295,2.62872028655602,0.121606672832824,0.40552204657188,"CIAPIN1","cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]"
"ENSG00000035115",-0.0922622693362904,5.1311410135091,2.62483303843452,0.121865350512771,0.406070718077933,"SH3YL1","SH3 and SYLF domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29546]"
"ENSG00000150316",-0.0985368472078334,4.94403631191593,2.62377387802484,0.121935946356769,0.406070718077933,"CWC15","CWC15 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:26939]"
"ENSG00000113141",-0.0819290591199288,6.16397779899051,2.62343206714666,0.121958739373468,0.406070718077933,"IK","IK cytokine, down-regulator of HLA II [Source:HGNC Symbol;Acc:HGNC:5958]"
"ENSG00000148426",-0.148539935077582,3.71489194395266,2.62198479865372,0.122055304125146,0.406260898545662,"PROSER2","proline and serine rich 2 [Source:HGNC Symbol;Acc:HGNC:23728]"
"ENSG00000162746",-0.497464326550301,0.0143334048121377,2.62145415184092,0.122090732843281,0.406260898545662,"FCRLB","Fc receptor like B [Source:HGNC Symbol;Acc:HGNC:26431]"
"ENSG00000142494",-0.313866588965191,1.07155277628252,2.6211046277303,0.12211407558135,0.406260898545662,"SLC47A1","solute carrier family 47 member 1 [Source:HGNC Symbol;Acc:HGNC:25588]"
"ENSG00000076242",-0.0782241622129293,5.96282637536357,2.62055552227454,0.122150757988156,0.406260898545662,"MLH1","mutL homolog 1 [Source:HGNC Symbol;Acc:HGNC:7127]"
"ENSG00000070061",-0.0699694980045225,7.09551128065069,2.61979192775774,0.122201790975706,0.406260898545662,"ELP1","elongator complex protein 1 [Source:HGNC Symbol;Acc:HGNC:5959]"
"ENSG00000158793",-0.103320238619607,4.91784121775189,2.61976668556374,0.122203478411057,0.406260898545662,"NIT1","nitrilase 1 [Source:HGNC Symbol;Acc:HGNC:7828]"
"ENSG00000088766",-0.101186216367935,4.70184248099299,2.61657936497485,0.122416773811861,0.406621218841979,"CRLS1","cardiolipin synthase 1 [Source:HGNC Symbol;Acc:HGNC:16148]"
"ENSG00000135451",-0.125442842428195,7.14210127331288,2.61627665589574,0.122437054195645,0.406621218841979,"TROAP","trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]"
"ENSG00000243364",-0.173277617005355,3.48379599507951,2.61395406310335,0.12259279282146,0.407034389045848,"EFNA4","ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224]"
"ENSG00000152402",-0.134133200020759,3.86534207020796,2.61161056650215,0.122750172921831,0.407308790988108,"GUCY1A2","guanylate cyclase 1 soluble subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4684]"
"ENSG00000158636",-0.0845723117459938,6.25327959703316,2.61132315622614,0.122769490879728,0.407308790988108,"EMSY","EMSY, BRCA2 interacting transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:18071]"
"ENSG00000124784",-0.114687031277177,4.81555406490211,2.61026875712454,0.122840392224372,0.407439973392659,"RIOK1","RIO kinase 1 [Source:HGNC Symbol;Acc:HGNC:18656]"
"ENSG00000139718",-0.0841194312850821,6.54856410562197,2.60459865979277,0.12322250827628,0.408186340521528,"SETD1B","SET domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29187]"
"ENSG00000204178",-0.101263750118285,5.10069009957286,2.60288786276749,0.123338080047312,0.408360941889572,"TMEM57","transmembrane protein 57 [Source:HGNC Symbol;Acc:HGNC:25572]"
"ENSG00000163884",-0.611056832712923,-0.873626844851561,2.60157819860989,0.123426641058917,0.40843034455656,"KLF15","Kruppel like factor 15 [Source:HGNC Symbol;Acc:HGNC:14536]"
"ENSG00000075131",-0.103058352513058,4.94143010128709,2.60001204758331,0.123532645767331,0.40843034455656,"TIPIN","TIMELESS interacting protein [Source:HGNC Symbol;Acc:HGNC:30750]"
"ENSG00000157379",-0.0917920984847563,5.30831099947503,2.59988450531045,0.123541283236182,0.40843034455656,"DHRS1","dehydrogenase/reductase 1 [Source:HGNC Symbol;Acc:HGNC:16445]"
"ENSG00000236609",-0.617492768220635,-0.874770920698311,2.59952345857477,0.123565738100105,0.40843034455656,"ZNF853","zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]"
"ENSG00000167670",-0.0921241956975581,5.88478445510493,2.5994308444482,0.123572012086628,0.40843034455656,"CHAF1A","chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910]"
"ENSG00000185561",-0.220059822071876,2.03311052194856,2.59932620261109,0.123579101327882,0.40843034455656,"TLCD2","TLC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33522]"
"ENSG00000197713",-0.0845629512323113,6.31037023240432,2.59618707542485,0.123791996004772,0.40861423071494,"RPE","ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:HGNC:10293]"
"ENSG00000163634",-0.0662544397352974,8.58117666515329,2.59429625046099,0.123920442671827,0.408934313231491,"THOC7","THO complex 7 [Source:HGNC Symbol;Acc:HGNC:29874]"
"ENSG00000133226",-0.0739069122857467,6.63401196821854,2.59269410178828,0.124029403768507,0.409189947628349,"SRRM1","serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638]"
"ENSG00000160818",-0.103209265090448,5.39957789656061,2.59129307759391,0.124124780364606,0.409321660996324,"GPATCH4","G-patch domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25982]"
"ENSG00000119408",-0.0777900151399704,6.09462795249937,2.59071962251657,0.124163844364726,0.409321660996324,"NEK6","NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]"
"ENSG00000168439",-0.0623027642268229,8.37251076717297,2.58963625248169,0.1242376840915,0.409425807629779,"STIP1","stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]"
"ENSG00000163808",-0.0839321253293531,5.46620954122888,2.58174291410933,0.124777261068133,0.410216529649269,"KIF15","kinesin family member 15 [Source:HGNC Symbol;Acc:HGNC:17273]"
"ENSG00000069998",-0.0769401345703166,6.34656020785675,2.58135459199103,0.124803878417177,0.410216529649269,"HDHD5","haloacid dehalogenase like hydrolase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:1843]"
"ENSG00000178093",-0.246479651816928,2.04722354165271,2.58028714639721,0.124877080936557,0.410216529649269,"TSSK6","testis specific serine kinase 6 [Source:HGNC Symbol;Acc:HGNC:30410]"
"ENSG00000198918",-0.0669532748092948,9.54565652267578,2.57881033928262,0.124978441015297,0.410341143712595,"RPL39","ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350]"
"ENSG00000172465",-0.112980253796917,4.54767711556049,2.57698612557458,0.125103781046557,0.410514467968578,"TCEAL1","transcription elongation factor A like 1 [Source:HGNC Symbol;Acc:HGNC:11616]"
"ENSG00000160606",-0.135838457955006,3.82530712324447,2.57666263923377,0.125126023180078,0.410514467968578,"TLCD1","TLC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25177]"
"ENSG00000164941",-0.0864196260197345,6.34130349902223,2.57601247055686,0.125170741500479,0.410557504058121,"INTS8","integrator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:26048]"
"ENSG00000105171",-0.0787448382999924,6.07106295688583,2.57446381862297,0.125277334108643,0.410803413614207,"POP4","POP4 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30081]"
"ENSG00000135446",-0.0746180574886813,7.66015028966096,2.57391303001074,0.125315270662447,0.410824122242369,"CDK4","cyclin dependent kinase 4 [Source:HGNC Symbol;Acc:HGNC:1773]"
"ENSG00000160703",-0.141619563193354,3.58492497987178,2.57277528231916,0.125393678585919,0.410873813918853,"NLRX1","NLR family member X1 [Source:HGNC Symbol;Acc:HGNC:29890]"
"ENSG00000120149",-0.112485206956292,4.89493653638531,2.56971819771133,0.125604648492209,0.411355656115796,"MSX2","msh homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7392]"
"ENSG00000181404",-0.314585595409818,1.24289803394376,2.56965849863347,0.125608772559609,0.411355656115796,"WASHC1","WASH complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24361]"
"ENSG00000065135",-0.0632791128368007,8.29411442931145,2.56926850548746,0.125635717631425,0.411355656115796,"GNAI3","G protein subunit alpha i3 [Source:HGNC Symbol;Acc:HGNC:4387]"
"ENSG00000107104",-0.184223495456789,2.78428808161361,2.56548098737978,0.125897761546372,0.412109780299942,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENSG00000142619",-0.114845119142702,4.69031768650197,2.56487150281467,0.125939990503099,0.412144170432307,"PADI3","peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337]"
"ENSG00000119231",-0.0850724005821282,5.97037940878541,2.56037537910441,0.126252034640073,0.413061302957397,"SENP5","SUMO1/sentrin specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:28407]"
"ENSG00000115339",-0.0740159975339742,6.34093250085778,2.55771410017975,0.126437171032063,0.413458778265432,"GALNT3","polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]"
"ENSG00000168394",-0.166992939457892,3.3147208350644,2.55671717878664,0.126506607195397,0.4135291001081,"TAP1","transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]"
"ENSG00000178538",-0.176598034414728,2.92645864933203,2.55429204137541,0.126675710072204,0.413926263897906,"CA8","carbonic anhydrase 8 [Source:HGNC Symbol;Acc:HGNC:1382]"
"ENSG00000106993",-0.137685198205206,3.75588823968114,2.55175002282666,0.12685325347277,0.414298006314284,"CDC37L1","cell division cycle 37 like 1 [Source:HGNC Symbol;Acc:HGNC:17179]"
"ENSG00000168765",-0.146557938549606,3.93309356717345,2.5443213683426,0.127373806274135,0.41521715185862,"GSTM4","glutathione S-transferase mu 4 [Source:HGNC Symbol;Acc:HGNC:4636]"
"ENSG00000156983",-0.0908539133876584,6.14851976851237,2.5440857204445,0.12739036078421,0.41521715185862,"BRPF1","bromodomain and PHD finger containing 1 [Source:HGNC Symbol;Acc:HGNC:14255]"
"ENSG00000177465",-0.184378431921362,2.57856068988375,2.54361740103302,0.127423268358272,0.415220241412256,"ACOT4","acyl-CoA thioesterase 4 [Source:HGNC Symbol;Acc:HGNC:19748]"
"ENSG00000221843",-0.382971971388158,0.56854096527333,2.54311636493075,0.127458486118838,0.415230855480426,"C2orf16","chromosome 2 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:25275]"
"ENSG00000128487",-0.0870059829557434,5.23448910377023,2.54195911623529,0.127539873533369,0.415323554773007,"SPECC1","sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]"
"ENSG00000100099",-0.0815450501970122,5.71950793807039,2.54131127201155,0.127585462531507,0.415323554773007,"HPS4","HPS4, biogenesis of lysosomal organelles complex 3 subunit 2 [Source:HGNC Symbol;Acc:HGNC:15844]"
"ENSG00000171566",-0.0894490106396854,5.47706296707943,2.54094588423395,0.127611183588932,0.415323554773007,"PLRG1","pleiotropic regulator 1 [Source:HGNC Symbol;Acc:HGNC:9089]"
"ENSG00000094916",-0.0711028925207614,8.40595718606123,2.54036645194802,0.127651984798699,0.415323554773007,"CBX5","chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555]"
"ENSG00000147457",-0.0835414112564061,5.45799797641575,2.5403444108776,0.12765353714754,0.415323554773007,"CHMP7","charged multivesicular body protein 7 [Source:HGNC Symbol;Acc:HGNC:28439]"
"ENSG00000136628",-0.0646722371432409,8.23636160313303,2.53939607646502,0.127720349595724,0.415354889098285,"EPRS","glutamyl-prolyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:3418]"
"ENSG00000038358",-0.0826995724313564,7.09995726015943,2.53782297123805,0.127831271031559,0.415611579890392,"EDC4","enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]"
"ENSG00000198453",-0.331027492655533,0.766294604343015,2.53605125679405,0.127956334801715,0.415721831896665,"ZNF568","zinc finger protein 568 [Source:HGNC Symbol;Acc:HGNC:25392]"
"ENSG00000206530",-0.0964456901715906,5.26134143530057,2.53604516907735,0.127956764780876,0.415721831896665,"CFAP44","cilia and flagella associated protein 44 [Source:HGNC Symbol;Acc:HGNC:25631]"
"ENSG00000185753",-0.0959168921368565,4.97904879604053,2.53544311869256,0.127999296518468,0.415721831896665,"CXorf38","chromosome X open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:28589]"
"ENSG00000107742",-0.433452647182988,0.792626056375761,2.53507694406156,0.128025173138743,0.415721831896665,"SPOCK2","SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:13564]"
"ENSG00000161249",-0.0993826573888786,5.33401141597498,2.53361082287225,0.1281288429467,0.415858494229979,"DMKN","dermokine [Source:HGNC Symbol;Acc:HGNC:25063]"
"ENSG00000183763",-0.111473951603865,4.37196993283835,2.53276166496501,0.128188933108863,0.415941713024561,"TRAIP","TRAF interacting protein [Source:HGNC Symbol;Acc:HGNC:30764]"
"ENSG00000132423",-0.106968002655211,4.5879680637685,2.52943679064953,0.128424541010243,0.4163508595573,"COQ3","coenzyme Q3, methyltransferase [Source:HGNC Symbol;Acc:HGNC:18175]"
"ENSG00000143294",-0.0743721773034305,6.13300162038501,2.52760950913177,0.128554247101373,0.4163508595573,"PRCC","papillary renal cell carcinoma (translocation-associated) [Source:HGNC Symbol;Acc:HGNC:9343]"
"ENSG00000136938",-0.0591641633966081,8.53749199744212,2.52677459470733,0.128613564148075,0.4163508595573,"ANP32B","acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]"
"ENSG00000182318",-0.180542612077739,3.06419836506276,2.52666012117521,0.128621699551967,0.4163508595573,"ZSCAN22","zinc finger and SCAN domain containing 22 [Source:HGNC Symbol;Acc:HGNC:4929]"
"ENSG00000069011",-0.138343958513305,4.8124977390833,2.52578541977076,0.128683883183796,0.4163508595573,"PITX1","paired like homeodomain 1 [Source:HGNC Symbol;Acc:HGNC:9004]"
"ENSG00000136883",-0.1043667239032,5.2817453488672,2.52475479735948,0.128757197672249,0.4163508595573,"KIF12","kinesin family member 12 [Source:HGNC Symbol;Acc:HGNC:21495]"
"ENSG00000104365",-0.103588971116588,4.75287157892753,2.52396953001004,0.128813092150139,0.416406990100673,"IKBKB","inhibitor of nuclear factor kappa B kinase subunit beta [Source:HGNC Symbol;Acc:HGNC:5960]"
"ENSG00000136897",-0.0937546867166408,5.44700739579556,2.51965603615647,0.129120641038858,0.416769740298014,"MRPL50","mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]"
"ENSG00000133703",-0.091207170197741,5.57202254325194,2.51833529653939,0.129214984719244,0.416876354972044,"KRAS","KRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:6407]"
"ENSG00000109805",-0.0908205440746713,5.9763952526301,2.51513403096413,0.12944400207036,0.417200812428211,"NCAPG","non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]"
"ENSG00000122741",-0.099139676383236,5.24302027996751,2.51354178400864,0.129558092011345,0.417361450883064,"DCAF10","DDB1 and CUL4 associated factor 10 [Source:HGNC Symbol;Acc:HGNC:23686]"
"ENSG00000112079",-0.0806161016022682,5.86353319734404,2.50412941712325,0.130234988659607,0.418687875021488,"STK38","serine/threonine kinase 38 [Source:HGNC Symbol;Acc:HGNC:17847]"
"ENSG00000035928",-0.0768012390665286,6.40895891557318,2.50300970707715,0.130315795315383,0.418687875021488,"RFC1","replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]"
"ENSG00000171150",-0.111003198079787,4.37324160016011,2.50263391201524,0.130342928976247,0.418687875021488,"SOCS5","suppressor of cytokine signaling 5 [Source:HGNC Symbol;Acc:HGNC:16852]"
"ENSG00000198015",-0.0804059963304493,5.75543297917613,2.50199897896645,0.130388788665097,0.418687875021488,"MRPL42","mitochondrial ribosomal protein L42 [Source:HGNC Symbol;Acc:HGNC:14493]"
"ENSG00000163389",-0.119341361916601,4.24243399937122,2.49970356391929,0.130554742520318,0.41911717687768,"POGLUT1","protein O-glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22954]"
"ENSG00000169683",-0.13609718589173,5.02410664420147,2.4975274392371,0.130712305940485,0.41933917775135,"LRRC45","leucine rich repeat containing 45 [Source:HGNC Symbol;Acc:HGNC:28302]"
"ENSG00000188554",-0.0928422800054382,5.83095574302158,2.49689939917741,0.130757821915237,0.41933917775135,"NBR1","NBR1, autophagy cargo receptor [Source:HGNC Symbol;Acc:HGNC:6746]"
"ENSG00000176018",-0.0975765072923827,5.3166327160506,2.49667109426529,0.130774372579431,0.41933917775135,"LYSMD3","LysM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26969]"
"ENSG00000137074",-0.0953824696890419,4.91819556205516,2.49488418880069,0.130903998796663,0.419616272481187,"APTX","aprataxin [Source:HGNC Symbol;Acc:HGNC:15984]"
"ENSG00000082146",-0.132927043906982,4.22231387378408,2.4927559156427,0.131058589819865,0.419904611329145,"STRADB","STE20-related kinase adaptor beta [Source:HGNC Symbol;Acc:HGNC:13205]"
"ENSG00000070778",-0.164062107174228,2.98593965031781,2.49182226464549,0.131126476395697,0.41991500649073,"PTPN21","protein tyrosine phosphatase, non-receptor type 21 [Source:HGNC Symbol;Acc:HGNC:9651]"
"ENSG00000115163",-0.139266895806115,5.0267704638751,2.47941948491711,0.132032309753233,0.422191104436105,"CENPA","centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851]"
"ENSG00000134278",-0.0826611386665865,5.56314433405339,2.47897781738769,0.13206470508223,0.422191104436105,"SPIRE1","spire type actin nucleation factor 1 [Source:HGNC Symbol;Acc:HGNC:30622]"
"ENSG00000117533",-0.139469412026535,3.71117766384582,2.47828283842115,0.132115699565929,0.422250226017355,"VAMP4","vesicle associated membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:12645]"
"ENSG00000175575",-0.0934744690173365,5.20325407968125,2.47709802101152,0.132202690750254,0.422320471656578,"PAAF1","proteasomal ATPase associated factor 1 [Source:HGNC Symbol;Acc:HGNC:25687]"
"ENSG00000165490",-0.0857014057437439,5.4855298081647,2.47498979968715,0.132357649857927,0.422592804347106,"DDIAS","DNA damage induced apoptosis suppressor [Source:HGNC Symbol;Acc:HGNC:26351]"
"ENSG00000242616",-0.536451669592075,-0.533545580252147,2.47168776935587,0.132600795263826,0.422968213127332,"GNG10","G protein subunit gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]"
"ENSG00000170340",-0.0863403440624724,5.54359572259801,2.47092503837082,0.132657035297106,0.422997346672241,"B3GNT2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]"
"ENSG00000154845",-0.0688437198336369,6.62130381938339,2.47068086852229,0.132675045234712,0.422997346672241,"PPP4R1","protein phosphatase 4 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:9320]"
"ENSG00000156486",-0.512989334408938,-0.473642663178429,2.46818615156796,0.132859223640419,0.423480626480944,"KCNS2","potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301]"
"ENSG00000128965",-0.336741984247903,1.07553727174481,2.46626894423416,0.133000974755769,0.423810488767091,"CHAC1","ChaC glutathione specific gamma-glutamylcyclotransferase 1 [Source:HGNC Symbol;Acc:HGNC:28680]"
"ENSG00000113649",-0.0704117325003795,6.84823156226124,2.46353740725423,0.133203248314023,0.424056996347903,"TCERG1","transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]"
"ENSG00000007376",-0.115197068055841,6.13514878634795,2.46224230828913,0.133299281080427,0.424154851774897,"RPUSD1","RNA pseudouridylate synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173]"
"ENSG00000155367",-0.104208195110655,4.73219249298105,2.46045989871832,0.133431584436954,0.424471876837636,"PPM1J","protein phosphatase, Mg2+/Mn2+ dependent 1J [Source:HGNC Symbol;Acc:HGNC:20785]"
"ENSG00000170836",-0.0740212858704343,8.07502663348111,2.45944527282592,0.133506967799034,0.424607717416167,"PPM1D","protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]"
"ENSG00000077238",-0.104143767990366,4.87134467508282,2.45334320375215,0.133961412491082,0.425636260964572,"IL4R","interleukin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6015]"
"ENSG00000100380",-0.0650626761814514,7.74837961215641,2.4499901417878,0.134211919494578,0.425934101824273,"ST13","ST13, Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343]"
"ENSG00000114857",-0.0714624471688465,6.9340498805177,2.44992042231949,0.134217134204081,0.425934101824273,"NKTR","natural killer cell triggering receptor [Source:HGNC Symbol;Acc:HGNC:7833]"
"ENSG00000144224",-0.0722933552254173,7.83789688548754,2.44927348512963,0.134265533878077,0.425934101824273,"UBXN4","UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860]"
"ENSG00000010292",-0.089248192099092,8.75662747702716,2.44741854887594,0.134404424640777,0.425934101824273,"NCAPD2","non-SMC condensin I complex subunit D2 [Source:HGNC Symbol;Acc:HGNC:24305]"
"ENSG00000136925",-0.104555898793071,4.41061212739401,2.44729286198342,0.134413841857408,0.425934101824273,"TSTD2","thiosulfate sulfurtransferase like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]"
"ENSG00000188811",-0.0999431698632872,4.89331313506513,2.44726699205401,0.134415780286293,0.425934101824273,"NHLRC3","NHL repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:33751]"
"ENSG00000166167",-0.0918765119751488,4.97007065874197,2.44561127929417,0.134539912472797,0.426163061836974,"BTRC","beta-transducin repeat containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:1144]"
"ENSG00000117399",-0.110859909905255,7.78716520710688,2.44542830168878,0.134553639136027,0.426163061836974,"CDC20","cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]"
