"","logFC","logCPM","F","PValue","FDR","geneName","fullGeneName"
"ENSG00000158793",-0.149422272991941,4.88800743873059,5.38652034281646,0.0304817522609561,0.104071355109219,"NIT1","nitrilase 1 [Source:HGNC Symbol;Acc:HGNC:7828]"
"ENSG00000117724",-0.165354570030616,7.91539575229787,5.38422515866751,0.03051341966483,0.104152152357137,"CENPF","centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]"
"ENSG00000130349",-0.195006548625357,3.87753905156231,5.37827969430955,0.0305956236098412,0.104405359539089,"C6orf203","chromosome 6 open reading frame 203 [Source:HGNC Symbol;Acc:HGNC:17971]"
"ENSG00000189042",-0.241113163591785,3.14406832373394,5.37443079816638,0.0306489726965754,0.104508249275189,"ZNF567","zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]"
"ENSG00000180758",-0.190742643431113,4.3785732387836,5.37428683662447,0.0306509701618162,0.104508249275189,"GPR157","G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:HGNC:23687]"
"ENSG00000051825",-0.120523233813681,5.80341548066733,5.37378787328322,0.0306578944089643,0.104508249275189,"MPHOSPH9","M-phase phosphoprotein 9 [Source:HGNC Symbol;Acc:HGNC:7215]"
"ENSG00000124615",-0.266142005486059,3.10027598193898,5.3699101410288,0.0307117668196723,0.104664478962565,"MOCS1","molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:HGNC:7190]"
"ENSG00000108819",-0.113854340423533,5.9442711589642,5.36757669318971,0.0307442362345328,0.104720291701765,"PPP1R9B","protein phosphatase 1 regulatory subunit 9B [Source:HGNC Symbol;Acc:HGNC:9298]"
"ENSG00000169021",-0.0855854183044105,7.35474025929611,5.36279621818368,0.0308108763091226,0.104864946433899,"UQCRFS1","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]"
"ENSG00000188343",-0.148288206611928,4.77718847296731,5.36215569705437,0.0308198175611585,0.104867954394373,"FAM92A","family with sequence similarity 92 member A [Source:HGNC Symbol;Acc:HGNC:30452]"
"ENSG00000100815",-0.10458923180866,6.00119067191851,5.35839417548987,0.0308723849336431,0.104978602060772,"TRIP11","thyroid hormone receptor interactor 11 [Source:HGNC Symbol;Acc:HGNC:12305]"
"ENSG00000175305",-0.231048612981338,4.59580425803274,5.35606843974325,0.0309049376807556,0.105020303894265,"CCNE2","cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]"
"ENSG00000152620",-0.151534339647188,4.88178612439458,5.35303908396311,0.0309473968171736,0.105106453230744,"NADK2","NAD kinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26404]"
"ENSG00000103994",-0.0978949042672346,6.57641327123664,5.35253155396734,0.0309545167294232,0.105106453230744,"ZNF106","zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]"
"ENSG00000105717",-0.358984080205368,1.6580959901467,5.34794859234484,0.0310188926819461,0.10524267159946,"PBX4","PBX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:13403]"
"ENSG00000121753",-0.157834763512609,4.8977752221726,5.34683633139081,0.0310345391243475,0.10525231930998,"ADGRB2","adhesion G protein-coupled receptor B2 [Source:HGNC Symbol;Acc:HGNC:944]"
"ENSG00000181904",-0.119809323391525,5.77406733604918,5.34659677253811,0.0310379102198773,0.10525231930998,"C5orf24","chromosome 5 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26746]"
"ENSG00000004864",-0.118802404012932,5.92633635962689,5.34527537878748,0.0310565124161688,0.105260549243864,"SLC25A13","solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]"
"ENSG00000101193",-0.0795131766498747,7.98737190367329,5.34053754704004,0.0311233135523524,0.105456679770956,"GID8","GID complex subunit 8 homolog [Source:HGNC Symbol;Acc:HGNC:15857]"
"ENSG00000149798",-0.217835439399513,3.35227466045442,5.34002251581852,0.0311305849927017,0.105456679770956,"CDC42EP2","CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263]"
"ENSG00000108448",-0.176134322764935,4.46483130559588,5.33548290344578,0.031194760108685,0.105591626219645,"TRIM16L","tripartite motif containing 16 like [Source:HGNC Symbol;Acc:HGNC:32670]"
"ENSG00000132781",-0.136612234497004,5.15542800952096,5.33343287459275,0.0312237895811281,0.105632894770137,"MUTYH","mutY DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7527]"
"ENSG00000185024",-0.1257163106671,6.0105578316661,5.33339135955986,0.0312243777698615,0.105632894770137,"BRF1","BRF1, RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]"
"ENSG00000153140",-0.142341333012743,5.18845231292926,5.33290279492059,0.0312313007357271,0.105632894770137,"CETN3","centrin 3 [Source:HGNC Symbol;Acc:HGNC:1868]"
"ENSG00000095539",-0.359123950051814,1.63370482946788,5.31733862047928,0.0314527529385248,0.106326644024649,"SEMA4G","semaphorin 4G [Source:HGNC Symbol;Acc:HGNC:10735]"
"ENSG00000204267",-0.255157110043108,2.94348392674303,5.31331848779754,0.031510239848693,0.106424709265748,"TAP2","transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]"
"ENSG00000007545",-0.140438815285581,4.98833474761482,5.30942108978098,0.0315660847325163,0.106543722197536,"CRAMP1","cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]"
"ENSG00000135338",-0.293706746035905,2.40055808297214,5.30625639662999,0.031611512916656,0.106669390876401,"LCA5","LCA5, lebercilin [Source:HGNC Symbol;Acc:HGNC:31923]"
"ENSG00000144231",-0.135975112711,5.67807501785943,5.3039616866134,0.0316444988410976,0.106753020325787,"POLR2D","RNA polymerase II subunit D [Source:HGNC Symbol;Acc:HGNC:9191]"
"ENSG00000196502",-0.118543167388488,5.83363412817493,5.29745823125175,0.0317381954396367,0.106985913920454,"SULT1A1","sulfotransferase family 1A member 1 [Source:HGNC Symbol;Acc:HGNC:11453]"
"ENSG00000119943",-0.147883376737323,4.67378872833244,5.29598584398072,0.0317594517994788,0.107029845978824,"PYROXD2","pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:HGNC Symbol;Acc:HGNC:23517]"
"ENSG00000170571",-0.108069940397377,6.35208657316047,5.29359962856732,0.0317939348673519,0.107118317964946,"EMB","embigin [Source:HGNC Symbol;Acc:HGNC:30465]"
"ENSG00000183690",-0.855842804438943,-0.677754228030789,5.28542826593557,0.0319123388219676,0.107461601492344,"EFHC2","EF-hand domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26233]"
"ENSG00000103642",-0.139769979125687,4.88370988852168,5.28318577494467,0.0319449196147545,0.107543489080711,"LACTB","lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]"
"ENSG00000120915",-1.01311213566993,-1.146035756525,5.28156517092745,0.031968488447987,0.107595003142113,"EPHX2","epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]"
"ENSG00000143553",-0.138771444269675,4.87346675735204,5.27363326879161,0.0320841270867335,0.107906662262929,"SNAPIN","SNAP associated protein [Source:HGNC Symbol;Acc:HGNC:17145]"
"ENSG00000204160",-0.125298559463957,5.39942225277094,5.27295444816271,0.0320940454456892,0.107906662262929,"ZDHHC18","zinc finger DHHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:20712]"
"ENSG00000237765",-0.230575534976034,3.38191540602221,5.27014868807564,0.0321350775444411,0.107984589951269,"FAM200B","family with sequence similarity 200 member B [Source:HGNC Symbol;Acc:HGNC:27740]"
"ENSG00000113389",-0.19210970589428,3.61007912868563,5.2696538358685,0.0321423205125789,0.107984589951269,"NPR3","natriuretic peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:7945]"
"ENSG00000131828",-0.0891880802000332,7.13524554573063,5.26738815714318,0.0321755059198589,0.108068183108894,"PDHA1","pyruvate dehydrogenase alpha 1 [Source:HGNC Symbol;Acc:HGNC:8806]"
"ENSG00000155561",-0.0773185432350187,8.11228177851348,5.26355546857733,0.0322317312916614,0.108201182037909,"NUP205","nucleoporin 205 [Source:HGNC Symbol;Acc:HGNC:18658]"
"ENSG00000143393",-0.0856831367332693,7.60811585510065,5.25738312047171,0.0323225123279719,0.108404765351134,"PI4KB","phosphatidylinositol 4-kinase beta [Source:HGNC Symbol;Acc:HGNC:8984]"
"ENSG00000160949",-0.127103953408397,7.2015740126584,5.25243121771167,0.0323955518304701,0.108583081914388,"TONSL","tonsoku like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:7801]"
"ENSG00000064547",-0.123836519638774,5.34952735520108,5.23619042051758,0.0326364091833155,0.109305935543194,"LPAR2","lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]"
"ENSG00000025434",-0.223129278203176,3.42873456546181,5.23234597306096,0.0326937189508333,0.109469707266554,"NR1H3","nuclear receptor subfamily 1 group H member 3 [Source:HGNC Symbol;Acc:HGNC:7966]"
"ENSG00000155545",-0.128267208960419,5.20284740342477,5.23144753251586,0.0327071284938484,0.109486439646975,"MIER3","MIER family member 3 [Source:HGNC Symbol;Acc:HGNC:26678]"
"ENSG00000181894",-0.263962632441713,2.66979768010151,5.22273564016633,0.0328374786947434,0.10989451921113,"ZNF329","zinc finger protein 329 [Source:HGNC Symbol;Acc:HGNC:14209]"
"ENSG00000127364",-0.680856805461547,-0.00797649447896634,5.21639327059836,0.032932743807953,0.110036662229262,"TAS2R4","taste 2 receptor member 4 [Source:HGNC Symbol;Acc:HGNC:14911]"
"ENSG00000162702",-0.135431294220333,5.06233599699181,5.20944732706292,0.0330374326042351,0.110308410811729,"ZNF281","zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]"
"ENSG00000132109",-0.409992623338915,1.31399304040337,5.20473000004187,0.0331087458365198,0.110441257069666,"TRIM21","tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]"
"ENSG00000204852",-0.13964315820366,4.81967039276603,5.20450938756208,0.0331120851476643,0.110441257069666,"TCTN1","tectonic family member 1 [Source:HGNC Symbol;Acc:HGNC:26113]"
"ENSG00000275023",-0.103289378547625,6.45525923015457,5.20394284214985,0.033120662429262,0.110441257069666,"MLLT6","MLLT6, PHD finger containing [Source:HGNC Symbol;Acc:HGNC:7138]"
"ENSG00000173269",-0.685856360909395,0.454748447860499,5.20344944761924,0.0331281342758336,0.110441257069666,"MMRN2","multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]"
"ENSG00000198807",-0.343685667133198,1.83511252852794,5.19603422301771,0.0332406579290852,0.110788005876324,"PAX9","paired box 9 [Source:HGNC Symbol;Acc:HGNC:8623]"
"ENSG00000111325",-0.436322688625059,1.18559996888828,5.19356779164735,0.0332781807217746,0.110827922746647,"OGFOD2","2-oxoglutarate and iron dependent oxygenase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25823]"
"ENSG00000174405",-0.254078046477739,2.88903840969216,5.18957273915094,0.0333390604393476,0.110992378719203,"LIG4","DNA ligase 4 [Source:HGNC Symbol;Acc:HGNC:6601]"
"ENSG00000107554",-0.129437123156435,5.28637746361987,5.18920846298408,0.0333446178096107,0.110992378719203,"DNMBP","dynamin binding protein [Source:HGNC Symbol;Acc:HGNC:30373]"
"ENSG00000187187",-0.307776067219085,2.08365278751793,5.18682786248744,0.0333809618128564,0.111084944514018,"ZNF546","zinc finger protein 546 [Source:HGNC Symbol;Acc:HGNC:28671]"
"ENSG00000062370",-0.44110746040944,1.06582674370622,5.17849499651484,0.0335085298849661,0.111395534215283,"ZNF112","zinc finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12892]"
"ENSG00000116830",-0.0813440038523723,7.75067531412242,5.17288092502497,0.0335947859140182,0.111653763705553,"TTF2","transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:12398]"
"ENSG00000168394",-0.227654710913926,3.28223246421475,5.17181830727502,0.0336111404213236,0.111679599842616,"TAP1","transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]"
"ENSG00000140950",-0.132708654893288,5.07143570671098,5.16735048361924,0.0336800020199277,0.111879843361245,"TLDC1","TBC/LysM-associated domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29325]"
"ENSG00000168228",-0.287767006672091,2.34474065369127,5.15091386332824,0.0339347095113308,0.112610975086683,"ZCCHC4","zinc finger CCHC-type containing 4 [Source:HGNC Symbol;Acc:HGNC:22917]"
"ENSG00000118894",-0.193082874649166,3.9392712710102,5.14828028797242,0.0339757219680674,0.112663804130607,"EEF2KMT","eukaryotic elongation factor 2 lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:32221]"
"ENSG00000156504",-0.104659589441431,7.3571830984156,5.14822403292214,0.033976598633318,0.112663804130607,"FAM122B","family with sequence similarity 122B [Source:HGNC Symbol;Acc:HGNC:30490]"
"ENSG00000241852",-0.499002032508141,1.00671273495579,5.14639167176319,0.0340051676719165,0.11271652752113,"C8orf58","chromosome 8 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:32233]"
"ENSG00000107140",-0.159926160669984,4.5104233285645,5.14546618543487,0.0340196075827537,0.112720262904669,"TESK1","testis-specific kinase 1 [Source:HGNC Symbol;Acc:HGNC:11731]"
"ENSG00000151651",-0.175715455400816,4.06675242707683,5.13872553665354,0.0341249875932616,0.113040649917613,"ADAM8","ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]"
"ENSG00000175395",-0.246079998954032,2.85910561724494,5.13276057591038,0.0342185481657349,0.113272442902487,"ZNF25","zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043]"
"ENSG00000167967",-0.111677366688059,6.30985970925473,5.13005259141825,0.0342611184900475,0.113356108252081,"E4F1","E4F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3121]"
"ENSG00000182986",-0.182962271433022,4.03097624352501,5.12750274147403,0.0343012575338867,0.113422476322036,"ZNF320","zinc finger protein 320 [Source:HGNC Symbol;Acc:HGNC:13842]"
"ENSG00000204420",-0.85974655472995,-0.438201013984654,5.12323110289814,0.0343686194889931,0.113608783828582,"MPIG6B","megakaryocyte and platelet inhibitory receptor G6b [Source:HGNC Symbol;Acc:HGNC:13937]"
"ENSG00000185361",-0.392033621050201,2.70811289707232,5.11978740422142,0.034423033886389,0.11366691468433,"TNFAIP8L1","TNF alpha induced protein 8 like 1 [Source:HGNC Symbol;Acc:HGNC:28279]"
"ENSG00000141034",-0.312101637133863,2.14426443376933,5.11293037541873,0.0345316726406374,0.113981668632487,"GID4","GID complex subunit 4 homolog [Source:HGNC Symbol;Acc:HGNC:28453]"
"ENSG00000178927",-0.107962778403046,5.68433723160104,5.10574388084784,0.0346459467849998,0.114233106890498,"C17orf62","chromosome 17 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:28672]"
"ENSG00000100239",-0.119463285979503,6.00451538915138,5.10538070330634,0.0346517330775019,0.114233106890498,"PPP6R2","protein phosphatase 6 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:19253]"
"ENSG00000119729",-0.186559775468646,4.25813548697754,5.10311877542228,0.0346877955972008,0.114294091062675,"RHOQ","ras homolog family member Q [Source:HGNC Symbol;Acc:HGNC:17736]"
"ENSG00000049167",-0.221235566604019,3.10125908066598,5.09950791600369,0.0347454523234133,0.114426129045856,"ERCC8","ERCC excision repair 8, CSA ubiquitin ligase complex subunit [Source:HGNC Symbol;Acc:HGNC:3439]"
"ENSG00000179715",-0.255712764675667,3.4601081530246,5.09853000811817,0.0347610857675543,0.114448654506633,"PCED1B","PC-esterase domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28255]"
"ENSG00000242612",-0.169655799290201,4.08279872848199,5.09741890344962,0.0347788582157129,0.114478209326632,"DECR2","2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]"
"ENSG00000159069",-0.10647798886732,7.09766395879439,5.08701224956381,0.0349458146145866,0.114969610012347,"FBXW5","F-box and WD repeat domain containing 5 [Source:HGNC Symbol;Acc:HGNC:13613]"
"ENSG00000068796",-0.126114202341146,5.86464571007597,5.08545867533805,0.0349708165086203,0.11502278919881,"KIF2A","kinesin family member 2A [Source:HGNC Symbol;Acc:HGNC:6318]"
"ENSG00000152804",-0.250112803891532,2.7668941168469,5.08476665334896,0.0349819598190488,0.115030370653088,"HHEX","hematopoietically expressed homeobox [Source:HGNC Symbol;Acc:HGNC:4901]"
"ENSG00000175322",-0.224012440930192,3.73119643605193,5.08206559105539,0.035025492153839,0.115130856992392,"ZNF519","zinc finger protein 519 [Source:HGNC Symbol;Acc:HGNC:30574]"
"ENSG00000145439",-0.166036007444433,4.326423916784,5.08177303906271,0.035030210809825,0.115130856992392,"CBR4","carbonyl reductase 4 [Source:HGNC Symbol;Acc:HGNC:25891]"
"ENSG00000166347",-0.102219528406139,6.30004483999968,5.07469062288193,0.0351446644605898,0.115477861134708,"CYB5A","cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]"
"ENSG00000280789",-0.168545932148698,4.17084032032495,5.07095795330331,0.0352051552170057,0.115647424318357,"PAGR1","PAXIP1 associated glutamate rich protein 1 [Source:HGNC Symbol;Acc:HGNC:28707]"
"ENSG00000062282",-0.418634298658791,2.23667769436305,5.0665674175881,0.0352764577156636,0.115786200831147,"DGAT2","diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]"
"ENSG00000110911",-0.10337947377058,6.50126962175366,5.06616588571132,0.0352829867457802,0.115786200831147,"SLC11A2","solute carrier family 11 member 2 [Source:HGNC Symbol;Acc:HGNC:10908]"
"ENSG00000061273",-0.111438914271966,5.88485874356116,5.06231303526653,0.0353457046742437,0.115933555024013,"HDAC7","histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]"
"ENSG00000176597",-0.185740623126893,4.19242715400511,5.06000927060363,0.0353832662287153,0.116027515738657,"B3GNT5","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:15684]"
"ENSG00000120733",-0.09887888201843,6.91664805444947,5.05832841341302,0.0354107000779277,0.11608822708167,"KDM3B","lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]"
"ENSG00000135974",-0.145417180792728,4.60253349598175,5.05204238544771,0.0355135096050951,0.116395952533446,"C2orf49","chromosome 2 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28772]"
"ENSG00000113300",-0.0975130786635032,6.4172482099345,5.05072571037899,0.0355350868216829,0.116412327756167,"CNOT6","CCR4-NOT transcription complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14099]"
"ENSG00000181619",-0.296807449182246,2.87922933498248,5.05064592523757,0.0355363947887245,0.116412327756167,"GPR135","G protein-coupled receptor 135 [Source:HGNC Symbol;Acc:HGNC:19991]"
"ENSG00000113758",-0.128266861744347,5.95362570986673,5.03745758137358,0.0357533486693321,0.117034666230221,"DBN1","drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]"
"ENSG00000072609",-0.135533223488178,5.14816043336086,5.03419190379657,0.0358073012761972,0.117181801888284,"CHFR","checkpoint with forkhead and ring finger domains [Source:HGNC Symbol;Acc:HGNC:20455]"
"ENSG00000161813",-0.0964826351460788,7.29997126489214,5.03007350339759,0.0358754729692449,0.117375384790026,"LARP4","La ribonucleoprotein domain family member 4 [Source:HGNC Symbol;Acc:HGNC:24320]"
"ENSG00000115875",-0.110821749021863,7.80461270438338,5.00928114098672,0.0362218943826286,0.118389742689581,"SRSF7","serine and arginine rich splicing factor 7 [Source:HGNC Symbol;Acc:HGNC:10789]"
"ENSG00000164610",-0.174610470380306,3.92262456920422,5.00434485631693,0.0363046918618553,0.118571032517452,"RP9","retinitis pigmentosa 9 (autosomal dominant) [Source:HGNC Symbol;Acc:HGNC:10288]"
"ENSG00000173992",-0.139152136617129,4.80030404450703,5.00104702286935,0.0363601263543461,0.118668535138305,"CCS","copper chaperone for superoxide dismutase [Source:HGNC Symbol;Acc:HGNC:1613]"
"ENSG00000145332",-0.137718496298551,5.15907881292729,5.00065350913339,0.0363667474554974,0.118668535138305,"KLHL8","kelch like family member 8 [Source:HGNC Symbol;Acc:HGNC:18644]"
"ENSG00000107789",-0.154343860257117,4.7790125106629,5.00039979716182,0.0363710170316327,0.118668535138305,"MINPP1","multiple inositol-polyphosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:7102]"
"ENSG00000114739",-0.171562369263089,4.0362148662747,4.99985764391392,0.0363801425221932,0.118668560131916,"ACVR2B","activin A receptor type 2B [Source:HGNC Symbol;Acc:HGNC:174]"
"ENSG00000162676",-0.396980654099891,1.87923578586265,4.99796799451067,0.0364119692142691,0.11873818231962,"GFI1","growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237]"
"ENSG00000186212",-0.480180826828812,1.16636645128634,4.99638138653436,0.0364387161854601,0.118770320849928,"SOWAHB","sosondowah ankyrin repeat domain family member B [Source:HGNC Symbol;Acc:HGNC:32958]"
"ENSG00000156990",-0.112064206154518,5.64127868168225,4.98711584235354,0.0365953584309116,0.119146312821133,"RPUSD3","RNA pseudouridylate synthase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28437]"
"ENSG00000197837",-0.251791549581024,2.85467869293679,4.98233824933863,0.0366764251124299,0.119365759649481,"HIST4H4","histone cluster 4 H4 [Source:HGNC Symbol;Acc:HGNC:20510]"
"ENSG00000124641",-0.177396151202309,4.46148342601006,4.98167082190457,0.0366877662355276,0.119372819388848,"MED20","mediator complex subunit 20 [Source:HGNC Symbol;Acc:HGNC:16840]"
"ENSG00000134574",-0.0939868534406969,6.44165199391838,4.97716064579774,0.0367645084324227,0.119539647297454,"DDB2","damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]"
"ENSG00000050820",-0.106821356183706,6.71247217390425,4.97703828214771,0.0367665930181872,0.119539647297454,"BCAR1","BCAR1, Cas family scaffolding protein [Source:HGNC Symbol;Acc:HGNC:971]"
"ENSG00000166526",-0.12260725947004,5.20992757958956,4.97519872143095,0.036797947858364,0.11958184553723,"ZNF3","zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:13089]"
"ENSG00000012822",-0.185097082034881,3.91767415964341,4.96881788536136,0.0369069420148539,0.119906103425692,"CALCOCO1","calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]"
"ENSG00000105617",-0.206120684550439,3.51904795977605,4.96393368088482,0.0369906180403028,0.120088025391504,"LENG1","leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]"
"ENSG00000153560",-0.088761982894842,6.6475320578977,4.94690045413121,0.0372841130532743,0.120859958004574,"UBP1","upstream binding protein 1 (LBP-1a) [Source:HGNC Symbol;Acc:HGNC:12507]"
"ENSG00000164047",-0.429155482605136,1.19411307411746,4.94509881600067,0.0373153102408298,0.120911863344964,"CAMP","cathelicidin antimicrobial peptide [Source:HGNC Symbol;Acc:HGNC:1472]"
"ENSG00000075234",-0.162894432883128,4.15977241185314,4.94431685930882,0.0373288597949126,0.120914661580584,"TTC38","tetratricopeptide repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:26082]"
"ENSG00000187531",-0.133811841175329,5.12648043739983,4.94127058357497,0.0373816979802234,0.121055685297986,"SIRT7","sirtuin 7 [Source:HGNC Symbol;Acc:HGNC:14935]"
"ENSG00000000457",-0.182324874683987,4.19668645858942,4.93744780258038,0.0374481244533657,0.121210479920556,"SCYL3","SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285]"
"ENSG00000170322",-0.1065143353978,5.72522033542151,4.93379524529883,0.0375117177293701,0.12132579678125,"NFRKB","nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802]"
"ENSG00000198598",-0.196174132688331,3.64218373200414,4.92843334653888,0.0376052929915784,0.121568029877147,"MMP17","matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]"
"ENSG00000157212",-0.112666906867885,5.55280550436481,4.92576285346961,0.0376519965776969,0.121612929670535,"PAXIP1","PAX interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8624]"
"ENSG00000139180",-0.239713158255283,2.99085655378938,4.92533215255284,0.0376595351382859,0.121612929670535,"NDUFA9","NADH:ubiquinone oxidoreductase subunit A9 [Source:HGNC Symbol;Acc:HGNC:7693]"
"ENSG00000198841",-0.242699048101937,2.98240178598683,4.92217625534305,0.0377148249204049,0.121740686095999,"KTI12","KTI12 chromatin associated homolog [Source:HGNC Symbol;Acc:HGNC:25160]"
"ENSG00000104998",-0.16355440611137,4.63119390619873,4.92120103679074,0.0377319288335666,0.121765696446533,"IL27RA","interleukin 27 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:17290]"
"ENSG00000086827",-0.144297467677714,4.79215072051622,4.91817739641498,0.037785014861336,0.121876572099204,"ZW10","zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]"
"ENSG00000178537",-0.302998534951208,2.38362669196084,4.91689473871897,0.0378075599792853,0.121892467079761,"SLC25A20","solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421]"
"ENSG00000164066",-0.189628051295736,3.68690011580429,4.91665103420168,0.037811845263265,0.121892467079761,"INTU","inturned planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:29239]"
"ENSG00000118496",-0.164781073934681,4.19830741094202,4.91629883139252,0.0378180393444546,0.121892467079761,"FBXO30","F-box protein 30 [Source:HGNC Symbol;Acc:HGNC:15600]"
"ENSG00000131375",-0.0900103090491182,6.60841049843815,4.90696902037308,0.037982538342734,0.122362063497694,"CAPN7","calpain 7 [Source:HGNC Symbol;Acc:HGNC:1484]"
"ENSG00000096401",-0.103723890023757,6.14723252861974,4.90136418185258,0.0380817493169347,0.12262097163778,"CDC5L","cell division cycle 5 like [Source:HGNC Symbol;Acc:HGNC:1743]"
"ENSG00000066248",-0.419820792252602,1.09193397306499,4.89218148552442,0.0382449258591218,0.122931878833897,"NGEF","neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]"
"ENSG00000113108",-0.164346281061252,4.32481419360999,4.89188456798663,0.0382502152675374,0.122931878833897,"APBB3","amyloid beta precursor protein binding family B member 3 [Source:HGNC Symbol;Acc:HGNC:20708]"
"ENSG00000149503",-0.112168760193926,6.50054687042037,4.89167947688983,0.0382538693259534,0.122931878833897,"INCENP","inner centromere protein [Source:HGNC Symbol;Acc:HGNC:6058]"
"ENSG00000101311",-0.292277043452175,2.23261185639322,4.89076865326095,0.038270102021007,0.122941099224844,"FERMT1","fermitin family member 1 [Source:HGNC Symbol;Acc:HGNC:15889]"
"ENSG00000135446",-0.0839320107231898,7.64680940174124,4.88258259301921,0.0384163441531669,0.123301780309116,"CDK4","cyclin dependent kinase 4 [Source:HGNC Symbol;Acc:HGNC:1773]"
"ENSG00000163374",-0.128429985485981,5.1883387056002,4.88168445403039,0.0384324276502777,0.123322989612516,"YY1AP1","YY1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30935]"
"ENSG00000025708",-0.787518829537585,-0.437821751679434,4.8809892160342,0.0384448829114518,0.12333254895059,"TYMP","thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]"
"ENSG00000053770",-0.117565877179439,5.2730141484215,4.87855986538156,0.0384884408482943,0.123441857476725,"AP5M1","adaptor related protein complex 5 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:20192]"
